animal_id;data_nasc;sexo;grupo;data_peso_anterior;peso_anterior;data_peso_atual;peso_atual
PT736108477;23-04-2025;M;TROLHO11;;;;
PT736108514;16-09-2025;M;MRUIVO16;;;;
PT736108991;21-09-2025;M;MRUIVO16;;;;
PT736110031;15-05-2025;F;TROLHO60;;;;
PT736123109;24-04-2025;F;MRUIVO9;;;;
PT736123128;05-05-2025;F;MRUIVO12;;;;
PT736123208;22-05-2025;F;MRUIVO12;;;;
PT736124699;11-08-2025;F;MRUIVO12;;;;
PT736127201;05-05-2025;F;MRUIVO12;;;;
PT736127206;24-05-2025;F;MRUIVO12;;;;
PT736135324;24-07-2025;M;MRUIVO22;;;;
PT736135329;24-07-2025;F;TROLHO60;;;;
PT736136050;24-06-2025;M;MRUIVO16;;;;
PT736140670;16-04-2025;F;MRUIVO10;;;;
PT736140731;17-04-2025;F;MRUIVO10;;;;
PT736140736;18-04-2025;F;MRUIVO10;;;;
PT736141740;23-07-2025;M;MRUIVO26;;;;
PT736143102;22-04-2025;M;TROLHO9;;;;
PT736143107;23-04-2025;M;TROLHO9;;;;
PT736143324;18-08-2025;M;TROLHO9;;;;
PT736147402;28-06-2025;F;TROLHO91;;;;
PT736147407;30-06-2025;M;TROLHO11;;;;
PT736147426;06-07-2025;F;TROLHO91;;;;
PT736147605;16-07-2025;F;MRUIVO12;;;;
PT824403536;21-03-2025;M;MRUIVO22;;;;
PT824592735;08-05-2025;M;VITELEIRO TROLHO;;;;
PT833929997;15-04-2025;M;MRUIVO26;;;;
PT833930004;15-04-2025;F;TROLHO60;;;;
PT834364044;22-01-2025;M;MRUIVO16;;;;
PT834616112;21-10-2024;F;TROLHO90;;;;
PT834635403;05-05-2025;F;MRUIVO14;;;;
PT834715476;22-10-2024;M;SEM PARQUE;;;;
PT834866994;11-04-2025;M;MRUIVO19;;;;
PT834867064;06-06-2025;M;MRUIVO19;;;;
PT834867083;25-06-2025;F;MRUIVO10;;;;
PT834878398;23-06-2025;M;MRUIVO19;;;;
PT834881909;15-05-2025;M;MRUIVO17;;;;
PT834942167;24-06-2024;M;TROLHO19;;;;
PT834964904;12-11-2024;M;TROLHO18;;;;
PT834971216;26-01-2025;M;TROLHO16;;;;
PT835016275;01-01-2025;M;TROLHO16;;;;
PT835025869;15-03-2025;F;MRUIVO13;;;;
PT835045367;25-12-2024;F;TROLHO60;;;;
PT835050878;01-10-2023;M;SEM PARQUE;;;;
PT835088098;18-10-2024;M;TROLHO14;;;;
PT835088111;25-10-2024;M;TROLHO14;;;;
PT835106624;24-04-2025;F;MRUIVO14;;;;
PT835106785;21-04-2025;M;MRUIVO25;;;;
PT835107317;10-02-2025;M;MRUIVO25;;;;
PT835153598;16-03-2025;F;MRUIVO14;;;;
PT835178782;01-08-2025;F;MRUIVO14;;;;
PT835183637;29-03-2025;F;MRUIVO14;;;;
PT835229545;19-05-2025;F;MRUIVO9;;;;
PT835229583;07-04-2025;M;TROLHO9;;;;
PT835248831;30-01-2025;F;MRUIVO13;;;;
PT835259363;17-01-2025;F;TROLHO60;;;;
PT835277244;05-11-2024;M;TROLHO19;;;;
PT835279507;14-10-2024;F;TROLHO81;;;;
PT835279521;06-11-2024;F;TROLHO81;;;;
PT835279569;06-11-2024;F;SEM PARQUE;;;;
PT835279588;12-11-2024;M;TROLHO10;;;;
PT835289728;08-03-2025;M;MRUIVO22;;;;
PT835291641;09-04-2024;M;TROLHO1;;;;
PT835305256;20-12-2024;M;MRUIVO17;;;;
PT835312766;07-02-2025;M;MRUIVO17;;;;
PT835325957;26-07-2025;M;ENF, TR FRISIOS;;;;
PT835325990;24-08-2025;M;ENF, TR FRISIOS;;;;
PT835344828;25-07-2025;M;ENF, TR FRISIOS;;;;
PT835344842;04-08-2025;M;ENF, TR FRISIOS;;;;
PT835344847;08-08-2025;M;ENF, TR FRISIOS;;;;
PT835344861;17-08-2025;M;ENF, TR FRISIOS;;;;
PT835344866;22-08-2025;M;ENF, TR FRISIOS;;;;
PT835350607;24-07-2025;M;ENF, TR FRISIOS;;;;
PT835350669;21-06-2025;F;MRUIVO10;;;;
PT835375952;09-07-2025;F;MRUIVO10;;;;
PT835375957;21-07-2025;F;MRUIVO10;;;;
PT835384560;12-08-2025;F;MRUIVO10;;;;
PT835569554;24-11-2024;F;TROLHO89;;;;
PT835569559;01-05-2025;M;TROLHO20;;;;
PT835569653;04-12-2024;F;TROLHO89;;;;
PT835571854;13-12-2024;M;TROLHO13;;;;
PT835571859;03-01-2025;M;TROLHO13;;;;
PT835574904;14-07-2024;M;TROLHO3;;;;
PT835583890;15-01-2025;F;MRUIVO12;;;;
PT835603821;08-03-2025;M;MRUIVO16;;;;
PT835647603;21-01-2025;M;TROLHO19;;;;
PT835647622;07-05-2025;M;TROLHO20;;;;
PT835647627;08-05-2025;F;TROLHO89;;;;
PT835650313;01-02-2025;M;MRUIVO21;;;;
PT835651322;02-11-2024;M;TROLHO16;;;;
PT835651360;10-03-2025;F;MRUIVO12;;;;
PT835654217;15-03-2025;F;TROLHO75_76;;;;
PT835654231;16-03-2025;F;TROLHO89;;;;
PT835655721;26-01-2025;F;TROLHO90;;;;
PT835655726;02-02-2025;M;TROLHO14;;;;
PT835658376;08-08-2025;M;ENF, TR FRISIOS;;;;
PT835662953;03-03-2025;F;MRUIVO12;;;;
PT835663165;12-03-2025;F;MRUIVO12;;;;
PT835677742;17-12-2024;F;MRUIVO14;;;;
PT835684196;11-10-2024;M;TROLHO1;;;;
PT835685983;23-03-2025;M;TROLHO13;;;;
PT835686034;12-02-2025;M;TROLHO13;;;;
PT835686039;11-03-2025;M;TROLHO13;;;;
PT835686152;27-12-2024;F;TROLHO91;;;;
PT835686157;10-01-2025;M;TROLHO13;;;;
PT835686256;24-12-2024;M;TROLHO13;;;;
PT835702765;29-03-2025;F;MRUIVO14;;;;
PT835702784;24-04-2025;F;MRUIVO14;;;;
PT835702789;15-05-2025;M;MRUIVO15;;;;
PT835707333;03-01-2025;F;MRUIVO13;;;;
PT835707338;18-01-2025;M;MRUIVO22;;;;
PT835707999;17-12-2024;M;TROLHO12;;;;
PT835708002;01-01-2025;F;TROLHO79;;;;
PT835708021;24-01-2025;F;TROLHO79;;;;
PT835708040;01-01-2025;M;TROLHO2;;;;
PT835708064;16-01-2025;F;TROLHO89;;;;
PT835708502;22-11-2024;F;TROLHO90;;;;
PT835708540;02-01-2025;M;TROLHO16;;;;
PT835708545;02-01-2025;M;TROLHO2;;;;
PT835708847;08-03-2025;M;MRUIVO22;;;;
PT835712085;15-11-2024;M;TROLHO24;;;;
PT835736388;05-11-2024;M;TROLHO17;;;;
PT835736586;20-11-2024;M;TROLHO14;;;;
PT835736604;06-02-2025;M;TROLHO16;;;;
PT835745491;08-02-2025;M;MRUIVO25;;;;
PT835748362;27-11-2024;M;TROLHO13;;;;
PT835748367;27-12-2024;F;TROLHO91;;;;
PT835749673;28-04-2025;F;TROLHO60;;;;
PT835753397;24-03-2025;M;TROLHO11;;;;
PT835761972;16-11-2024;M;MRUIVO26;;;;
PT835763075;22-04-2025;M;MRUIVO22;;;;
PT835764329;12-02-2025;F;TROLHO90;;;;
PT835764961;30-03-2025;M;MRUIVO20;;;;
PT835764966;26-04-2025;F;MRUIVO9;;;;
PT835767054;20-04-2025;M;MRUIVO17;;;;
PT835778529;31-03-2025;M;MRUIVO25;;;;
PT835778864;25-04-2025;M;MRUIVO25;;;;
PT835895320;31-12-2024;M;TROLHO16;;;;
PT835909171;30-04-2025;M;MRUIVO20;;;;
PT835909176;22-05-2025;F;MRUIVO9;;;;
PT835909572;02-08-2025;M;ENF, TR FRISIOS;;;;
PT835911372;01-04-2025;F;MRUIVO12;;;;
PT835911612;12-02-2025;M;MRUIVO16;;;;
PT835911971;26-01-2025;M;TROLHO13;;;;
PT835911990;02-02-2025;M;TROLHO13;;;;
PT835915035;01-11-2025;M;MRUIVO23;;;;
PT835926062;17-12-2024;M;TROLHO21;;;;
PT835928622;04-12-2024;M;TROLHO14;;;;
PT835928627;04-12-2024;F;TROLHO79;;;;
PT835928646;01-01-2025;F;TROLHO79;;;;
PT835928660;08-01-2025;M;TROLHO14;;;;
PT835928665;13-01-2025;M;TROLHO14;;;;
PT835928684;04-12-2024;M;TROLHO10;;;;
PT835928689;10-12-2024;F;TROLHO90;;;;
PT835928702;01-01-2025;M;TROLHO19;;;;
PT835928707;01-01-2025;M;TROLHO10;;;;
PT835928721;04-11-2024;F;TROLHO81;;;;
PT835928726;05-11-2024;F;TROLHO81;;;;
PT835928740;11-11-2024;F;TROLHO81;;;;
PT835928745;12-11-2024;M;TROLHO14;;;;
PT835928764;03-12-2024;F;TROLHO79;;;;
PT835928783;15-11-2024;M;TROLHO10;;;;
PT835928788;17-11-2024;F;TROLHO90;;;;
PT835928801;26-11-2024;M;TROLHO10;;;;
PT835928806;09-12-2024;M;TROLHO10;;;;
PT835929273;02-01-2025;F;TROLHO79;;;;
PT835929278;02-01-2025;F;TROLHO79;;;;
PT835929292;21-02-2025;M;TROLHO16;;;;
PT835929297;14-02-2025;M;TROLHO16;;;;
PT835929310;27-03-2025;M;TROLHO18;;;;
PT835929858;05-03-2025;M;MRUIVO22;;;;
PT835929872;14-03-2025;F;MRUIVO13;;;;
PT835931714;01-06-2025;M;TROLHO18;;;;
PT835931719;01-06-2025;F;TROLHO60;;;;
PT835939739;28-12-2024;M;TROLHO14;;;;
PT835942765;20-02-2025;M;MRUIVO22;;;;
PT835948229;19-03-2025;F;MRUIVO12;;;;
PT835948309;19-01-2025;F;MRUIVO12;;;;
PT835949672;28-03-2025;M;MRUIVO21;;;;
PT835949719;05-03-2025;M;TROLHO11;;;;
PT835955574;10-03-2025;F;MRUIVO14;;;;
PT835955616;18-03-2025;F;TROLHO90;;;;
PT835955678;04-03-2025;F;MRUIVO12;;;;
PT835956267;15-02-2025;F;MRUIVO14;;;;
PT835956281;02-04-2025;M;ENFERMARIA MR;;;;
PT835957271;16-12-2024;F;TROLHO91;;;;
PT835957276;25-03-2025;M;TROLHO11;;;;
PT835959251;23-02-2025;F;MRUIVO13;;;;
PT835959270;14-03-2025;F;SEM PARQUE;;;;
PT835959275;16-03-2025;F;MRUIVO13;;;;
PT835959294;29-06-2025;M;MRUIVO26;;;;
PT835959299;30-06-2025;F;SEM PARQUE;;;;
PT835959973;02-03-2025;M;MRUIVO21;;;;
PT835959978;17-03-2025;F;MRUIVO12;;;;
PT835960585;20-03-2025;F;MRUIVO12;;;;
PT835963593;13-02-2025;F;MRUIVO12;;;;
PT835964960;23-01-2025;F;MRUIVO10;;;;
PT835970121;20-03-2025;F;MRUIVO12;;;;
PT835970126;28-04-2025;M;MRUIVO16;;;;
PT835970343;10-03-2025;M;MRUIVO21;;;;
PT835970640;14-04-2025;M;MRUIVO16;;;;
PT835971017;10-04-2025;M;MRUIVO16;;;;
PT835971314;10-05-2025;F;MRUIVO12;;;;
PT835971333;11-05-2025;F;MRUIVO12;;;;
PT835971338;12-05-2025;F;MRUIVO12;;;;
PT835971758;01-03-2025;F;TROLHO89;;;;
PT835972125;06-04-2025;F;MRUIVO12;;;;
PT835974766;22-02-2025;F;MRUIVO9;;;;
PT835974827;11-02-2025;M;MRUIVO20;;;;
PT835977514;07-01-2025;M;TROLHO19;;;;
PT835977519;07-02-2025;M;TROLHO2;;;;
PT835977533;29-01-2025;M;TROLHO2;;;;
PT835977552;06-02-2025;M;TROLHO2;;;;
PT835977557;01-01-2025;M;TROLHO10;;;;
PT835977571;16-01-2025;M;TROLHO19;;;;
PT835978400;28-01-2025;M;TROLHO10;;;;
PT835978405;29-01-2025;M;TROLHO10;;;;
PT835978424;05-03-2025;M;TROLHO19;;;;
PT835978429;26-03-2025;M;TROLHO8;;;;
PT835978481;20-02-2025;M;TROLHO2;;;;
PT835978486;24-03-2025;F;TROLHO79;;;;
PT835982803;05-05-2025;M;MRUIVO21;;;;
PT835982822;21-05-2025;F;MRUIVO10;;;;
PT835983633;24-01-2025;F;TROLHO79;;;;
PT835983638;31-01-2025;M;TROLHO14;;;;
PT835983652;05-03-2025;M;TROLHO16;;;;
PT835983657;09-04-2025;F;TROLHO89;;;;
PT835983732;11-02-2025;F;TROLHO90;;;;
PT835983737;12-02-2025;F;TROLHO89;;;;
PT835983751;27-03-2025;M;TROLHO17;;;;
PT835983756;27-02-2025;M;TROLHO18;;;;
PT835983770;09-04-2025;F;TROLHO60;;;;
PT835983831;14-02-2025;F;TROLHO91;;;;
PT835983836;19-02-2025;M;TROLHO2;;;;
PT835983855;05-03-2025;M;TROLHO2;;;;
PT835983930;06-03-2025;M;TROLHO19;;;;
PT835983935;27-03-2025;M;TROLHO19;;;;
PT835984081;17-02-2025;F;TROLHO79;;;;
PT835984086;26-03-2025;F;TROLHO60;;;;
PT835984883;07-04-2025;M;TROLHO9;;;;
PT835984901;02-06-2025;F;TROLHO60;;;;
PT835984925;08-08-2025;M;MRUIVO10;;;;
PT835989833;24-04-2025;F;MRUIVO12;;;;
PT835989857;25-04-2025;F;MRUIVO12;;;;
PT835989932;18-05-2025;F;MRUIVO14;;;;
PT835990544;08-07-2025;M;MRUIVO20;;;;
PT835990808;17-06-2025;F;MRUIVO10;;;;
PT836021964;19-05-2025;M;MRUIVO17;;;;
PT836021969;02-06-2025;F;MRUIVO10;;;;
PT836025042;16-06-2025;F;MRUIVO14;;;;
PT836027244;01-02-2025;F;MRUIVO12;;;;
PT836027928;10-05-2025;M;MRUIVO16;;;;
PT836027985;17-03-2025;F;TROLHO89;;;;
PT836032656;24-03-2025;F;MRUIVO14;;;;
PT836032675;19-05-2025;M;MRUIVO15;;;;
PT836034471;26-07-2025;M;ENF, TR FRISIOS;;;;
PT836037163;16-07-2025;F;MRUIVO10;;;;
PT836040736;25-04-2025;M;MRUIVO20;;;;
PT836041726;16-07-2025;F;MRUIVO12;;;;
PT836042037;16-02-2025;F;MRUIVO12;;;;
PT836042094;13-06-2025;M;MRUIVO15;;;;
PT836042099;14-06-2025;M;MRUIVO15;;;;
PT836042211;23-03-2025;F;MRUIVO12;;;;
PT836042216;26-03-2025;M;MRUIVO21;;;;
PT836042693;07-03-2025;F;MRUIVO9;;;;
PT836042698;21-04-2025;M;MRUIVO20;;;;
PT836043522;18-04-2025;F;MRUIVO12;;;;
PT836043527;16-05-2025;M;MRUIVO16;;;;
PT836043763;28-03-2025;M;MRUIVO21;;;;
PT836044277;13-04-2025;M;MRUIVO21;;;;
PT836044333;03-04-2025;F;MRUIVO12;;;;
PT836044371;10-04-2025;M;MRUIVO16;;;;
PT836044376;10-04-2025;F;MRUIVO12;;;;
PT836044390;13-04-2025;M;MRUIVO21;;;;
PT836050334;04-03-2025;M;TROLHO15;;;;
PT836050971;21-02-2025;M;MRUIVO26;;;;
PT836050995;01-05-2025;F;MRUIVO13;;;;
PT836051107;16-04-2025;F;MRUIVO14;;;;
PT836051121;14-05-2025;M;MRUIVO15;;;;
PT836051126;26-05-2025;M;MRUIVO15;;;;
PT836052937;21-04-2025;M;MRUIVO26;;;;
PT836055389;07-05-2025;M;TROLHO2;;;;
PT836055402;02-05-2025;M;TROLHO2;;;;
PT836055407;02-05-2025;M;TROLHO18;;;;
PT836063988;04-05-2025;M;MRUIVO16;;;;
PT836064614;19-03-2025;F;MRUIVO10;;;;
PT836065468;13-05-2025;F;MRUIVO10;;;;
PT836066552;30-04-2025;M;TROLHO16;;;;
PT836067561;16-02-2025;M;TROLHO17;;;;
PT836067566;17-02-2025;M;TROLHO17;;;;
PT836067603;15-02-2025;M;TROLHO20;;;;
PT836067622;15-02-2025;F;MRUIVO13;;;;
PT836072614;02-03-2025;M;MRUIVO18;;;;
PT836072619;04-03-2025;M;MRUIVO18;;;;
PT836072633;07-03-2025;M;MRUIVO18;;;;
PT836072638;10-03-2025;M;MRUIVO18;;;;
PT836072652;14-03-2025;M;MRUIVO18;;;;
PT836072657;17-03-2025;F;MRUIVO10;;;;
PT836072671;19-03-2025;F;MRUIVO10;;;;
PT836072676;24-03-2025;F;MRUIVO10;;;;
PT836072690;26-03-2025;F;MRUIVO10;;;;
PT836072695;27-03-2025;F;MRUIVO10;;;;
PT836072713;09-05-2025;F;MRUIVO10;;;;
PT836072718;11-05-2025;F;MRUIVO10;;;;
PT836072732;18-05-2025;M;MRUIVO18;;;;
PT836072737;30-05-2025;M;MRUIVO18;;;;
PT836072756;04-06-2025;M;MRUIVO18;;;;
PT836072775;09-06-2025;M;MRUIVO18;;;;
PT836086031;15-03-2025;M;TROLHO11;;;;
PT836086050;15-03-2025;M;TROLHO11;;;;
PT836086055;15-03-2025;M;TROLHO11;;;;
PT836087946;03-06-2025;F;MRUIVO9;;;;
PT836089261;24-04-2025;M;MRUIVO20;;;;
PT836089266;23-04-2025;M;MRUIVO20;;;;
PT836094371;15-04-2025;M;MRUIVO16;;;;
PT836095502;27-03-2025;F;TROLHO91;;;;
PT836095507;28-03-2025;M;TROLHO17;;;;
PT836095521;31-03-2025;M;TROLHO17;;;;
PT836095526;01-04-2025;M;MRUIVO17;;;;
PT836095564;07-04-2025;M;MRUIVO16;;;;
PT836095847;09-05-2025;F;MRUIVO14;;;;
PT836098232;16-06-2025;M;MRUIVO19;;;;
PT836098299;28-06-2025;M;MRUIVO19;;;;
PT836098312;01-07-2025;M;MRUIVO19;;;;
PT836098350;14-07-2025;M;MRUIVO19;;;;
PT836098355;15-07-2025;F;MRUIVO10;;;;
PT836098379;25-07-2025;M;ENF, TR FRISIOS;;;;
PT836099222;28-05-2025;M;MRUIVO26;;;;
PT836100027;11-05-2025;F;MRUIVO13;;;;
PT836101050;02-06-2025;M;MRUIVO22;;;;
PT836104129;07-05-2025;F;MRUIVO13;;;;
PT836108443;23-04-2025;M;TROLHO11;;;;
PT836108462;23-04-2025;F;TROLHO60;;;;
PT836108467;23-04-2025;M;TROLHO11;;;;
PT836108481;01-05-2025;M;TROLHO1;;;;
PT836108665;14-09-2025;M;MRUIVO21;;;;
PT836122968;02-06-2025;M;MRUIVO20;;;;
PT836123538;30-07-2025;M;MRUIVO20;;;;
PT836124702;03-07-2025;M;MRUIVO16;;;;
PT836124707;21-08-2025;F;MRUIVO12;;;;
PT836127111;15-04-2025;M;MRUIVO17;;;;
PT836127116;15-04-2025;F;MRUIVO14;;;;
PT836127197;05-05-2025;F;MRUIVO12;;;;
PT836135291;23-07-2025;F;TROLHO60;;;;
PT836135314;24-07-2025;M;MRUIVO22;;;;
PT836135338;24-07-2025;M;MRUIVO22;;;;
PT836136163;06-06-2025;F;MRUIVO13;;;;
PT836138044;28-05-2025;M;MRUIVO15;;;;
PT836140684;17-04-2025;M;MRUIVO18;;;;
PT836140721;16-04-2025;F;MRUIVO10;;;;
PT836140745;12-08-2025;M;MRUIVO18;;;;
PT836143093;21-04-2025;M;TROLHO9;;;;
PT836143098;22-04-2025;M;TROLHO9;;;;
PT836143314;17-08-2025;F;TROLHO89;;;;
PT836143319;18-08-2025;F;TROLHO89;;;;
PT836143333;19-08-2025;M;TROLHO9;;;;
PT836147411;01-07-2025;F;TROLHO91;;;;
PT836147416;03-07-2025;M;TROLHO11;;;;
PT836147558;14-05-2025;M;MRUIVO16;;;;
PT836189091;30-07-2025;M;TROLHO11;;;;
PT924534881;05-06-2024;M;ENFERMARIA TR;;;;
PT924590207;21-04-2024;F;MRUIVO10;;;;
PT924590325;10-02-2025;F;MRUIVO10;;;;
PT924590344;22-02-2025;M;MRUIVO18;;;;
PT924590349;25-02-2025;M;MRUIVO18;;;;
PT924778742;29-07-2025;M;ENF, TR FRISIOS;;;;
PT924778766;16-08-2025;M;ENF, TR FRISIOS;;;;
PT933026803;29-12-2024;F;MRUIVO13;;;;
PT934108954;09-02-2025;M;MRUIVO25;;;;
PT934548977;25-02-2025;F;MRUIVO13;;;;
PT934593484;09-01-2025;F;MRUIVO12;;;;
PT934635399;12-04-2025;F;MRUIVO14;;;;
PT934807470;11-06-2025;M;ENF, TR FRISIOS;;;;
PT934807475;28-06-2025;M;ENF, TR FRISIOS;;;;
PT934964890;02-11-2024;M;TROLHO18;;;;
PT935003499;15-10-2024;M;TROLHO9;;;;
PT935016265;04-12-2024;F;TROLHO90;;;;
PT935030063;28-06-2025;M;MRUIVO21;;;;
PT935045371;30-01-2025;F;TROLHO60;;;;
PT935088101;21-10-2024;M;TROLHO14;;;;
PT935088106;23-10-2024;M;TROLHO14;;;;
PT935107321;09-04-2025;M;MRUIVO25;;;;
PT935154436;03-08-2025;F;MRUIVO14;;;;
PT935183627;09-03-2025;F;MRUIVO14;;;;
PT935183646;19-04-2025;F;MRUIVO14;;;;
PT935227616;23-12-2024;F;TROLHO89;;;;
PT935229271;27-04-2025;F;MRUIVO10;;;;
PT935229276;30-04-2025;F;MRUIVO10;;;;
PT935229597;02-03-2025;F;MRUIVO13;;;;
PT935265595;15-02-2025;M;MRUIVO22;;;;
PT935268367;04-12-2024;M;TROLHO19;;;;
PT935276164;24-04-2024;M;CURRAL ENF;;;;
PT935279511;28-10-2024;F;TROLHO81;;;;
PT935279516;06-11-2024;F;TROLHO81;;;;
PT935279530;12-11-2024;F;TROLHO81;;;;
PT935279535;21-11-2024;F;TROLHO79;;;;
PT935279554;05-11-2024;F;TROLHO81;;;;
PT935279559;11-11-2024;F;TROLHO81;;;;
PT935279573;12-11-2024;M;TROLHO10;;;;
PT935279578;04-12-2024;F;TROLHO79;;;;
PT935292220;11-09-2024;F;MRUIVO10;;;;
PT935292263;11-02-2025;F;MRUIVO10;;;;
PT935292268;28-03-2025;M;MRUIVO18;;;;
PT935305265;10-01-2025;M;MRUIVO17;;;;
PT935321227;06-07-2025;M;MRUIVO19;;;;
PT935325961;31-07-2025;M;ENF, TR FRISIOS;;;;
PT935344832;28-07-2025;M;ENF, TR FRISIOS;;;;
PT935344837;02-08-2025;M;ENF, TR FRISIOS;;;;
PT935344851;08-08-2025;M;ENF, TR FRISIOS;;;;
PT935344856;12-08-2025;M;ENF, TR FRISIOS;;;;
PT935350574;31-07-2025;M;ENF, TR FRISIOS;;;;
PT935350673;24-06-2025;M;MRUIVO19;;;;
PT935569549;24-11-2024;F;TROLHO89;;;;
PT935569563;01-05-2025;M;TROLHO20;;;;
PT935569667;05-03-2025;F;TROLHO60;;;;
PT935571863;24-01-2025;M;TROLHO13;;;;
PT935572018;15-02-2025;M;TROLHO20;;;;
PT935575842;13-11-2024;F;TROLHO90;;;;
PT935575847;19-11-2024;M;TROLHO12;;;;
PT935595260;03-03-2025;M;TROLHO9;;;;
PT935603335;11-09-2024;M;TROLHO24;;;;
PT935614848;12-11-2024;F;MRUIVO13;;;;
PT935619270;20-05-2025;F;MRUIVO14;;;;
PT935626549;25-02-2025;F;SEM PARQUE;;;;
PT935626568;05-03-2025;F;MRUIVO13;;;;
PT935640120;13-09-2024;F;TROLHO80;;;;
PT935640163;05-10-2024;M;TROLHO18;;;;
PT935658403;31-07-2025;M;ENF, TR FRISIOS;;;;
PT935661199;06-11-2024;F;TROLHO91;;;;
PT935661415;15-07-2025;F;MRUIVO12;;;;
PT935661910;20-01-2025;M;MRUIVO26;;;;
PT935661915;15-03-2025;M;MRUIVO26;;;;
PT935662844;31-03-2025;F;MRUIVO12;;;;
PT935663957;26-03-2025;M;MRUIVO21;;;;
PT935685893;16-11-2024;M;TROLHO17;;;;
PT935686260;20-03-2025;M;TROLHO11;;;;
PT935686383;10-09-2024;M;MRUIVO23;;;;
PT935702477;26-05-2025;M;MRUIVO19;;;;
PT935702496;09-06-2025;F;MRUIVO10;;;;
PT935702755;24-03-2025;F;MRUIVO14;;;;
PT935702774;06-04-2025;M;MRUIVO15;;;;
PT935702779;18-04-2025;M;MRUIVO15;;;;
PT935702793;17-05-2025;F;MRUIVO14;;;;
PT935702798;19-05-2025;F;MRUIVO14;;;;
PT935707323;29-12-2024;F;MRUIVO13;;;;
PT935707328;30-12-2024;F;MRUIVO13;;;;
PT935707342;20-01-2025;M;MRUIVO22;;;;
PT935707347;08-05-2025;F;MRUIVO13;;;;
PT935707989;14-11-2024;F;TROLHO79;;;;
PT935708011;01-01-2025;F;TROLHO79;;;;
PT935708016;07-01-2025;M;TROLHO12;;;;
PT935708035;30-01-2025;M;TROLHO2;;;;
PT935708054;07-01-2025;F;TROLHO79;;;;
PT935708511;05-12-2024;M;TROLHO18;;;;
PT935708530;10-12-2024;M;TROLHO2;;;;
PT935708535;12-12-2024;M;TROLHO18;;;;
PT935712075;23-10-2024;M;TROLHO24;;;;
PT935727784;12-11-2024;M;TROLHO24;;;;
PT935727789;18-11-2024;M;TROLHO24;;;;
PT935727802;09-12-2024;M;TROLHO24;;;;
PT935729349;16-12-2024;M;TROLHO14;;;;
PT935732894;27-01-2025;M;MRUIVO16;;;;
PT935736590;27-11-2024;M;TROLHO16;;;;
PT935748352;20-11-2024;M;TROLHO13;;;;
PT935748371;29-12-2024;M;TROLHO13;;;;
PT935753400;15-04-2025;M;TROLHO13;;;;
PT935761981;17-11-2024;M;MRUIVO26;;;;
PT935764319;12-02-2025;F;TROLHO90;;;;
PT935764333;12-02-2025;F;TROLHO90;;;;
PT935764951;10-12-2024;F;SEM PARQUE;;;;
PT935764970;27-04-2025;F;MRUIVO9;;;;
PT935765106;12-01-2025;M;TROLHO16;;;;
PT935765120;11-02-2025;M;TROLHO16;;;;
PT935767049;14-04-2025;M;TROLHO9;;;;
PT935778859;20-04-2025;M;MRUIVO25;;;;
PT935906795;10-01-2025;M;TROLHO16;;;;
PT935909166;01-03-2025;F;MRUIVO9;;;;
PT935909180;26-05-2025;M;MRUIVO20;;;;
PT935909185;05-07-2025;F;MRUIVO9;;;;
PT935909562;21-07-2025;M;ENF, TR FRISIOS;;;;
PT935911225;09-12-2024;F;TROLHO89;;;;
PT935911843;26-01-2025;F;TROLHO91;;;;
PT935911867;06-02-2025;F;TROLHO91;;;;
PT935911966;20-01-2025;M;TROLHO13;;;;
PT935911985;26-01-2025;M;TROLHO13;;;;
PT935912272;19-02-2025;M;MRUIVO16;;;;
PT935912277;29-04-2025;M;MRUIVO16;;;;
PT935922394;01-03-2025;M;MRUIVO22;;;;
PT935922399;27-03-2025;M;MRUIVO22;;;;
PT935925685;25-12-2024;M;TROLHO21;;;;
PT935928631;10-12-2024;M;TROLHO95;;;;
PT935928636;17-12-2024;M;TROLHO14;;;;
PT935928650;06-01-2025;M;TROLHO14;;;;
PT935928655;06-01-2025;M;TROLHO14;;;;
PT935928674;15-11-2024;F;TROLHO79;;;;
PT935928679;25-11-2024;M;TROLHO10;;;;
PT935928693;17-12-2024;M;TROLHO19;;;;
PT935928698;01-01-2025;F;TROLHO79;;;;
PT935928711;01-01-2025;F;TROLHO79;;;;
PT935928716;01-01-2025;F;TROLHO79;;;;
PT935928730;05-11-2024;M;TROLHO14;;;;
PT935928735;08-11-2024;M;TROLHO16;;;;
PT935928754;21-11-2024;M;TROLHO14;;;;
PT935928759;27-11-2024;M;TROLHO16;;;;
PT935928773;10-11-2024;M;TROLHO10;;;;
PT935929282;02-01-2025;M;TROLHO14;;;;
PT935929287;14-01-2025;M;TROLHO16;;;;
PT935929305;21-02-2025;F;TROLHO79;;;;
PT935929862;10-03-2025;F;MRUIVO13;;;;
PT935929867;12-03-2025;F;MRUIVO13;;;;
PT935937607;20-12-2024;F;TROLHO60;;;;
PT935938598;28-12-2024;M;TROLHO13;;;;
PT935943207;14-05-2025;M;MRUIVO16;;;;
PT935948238;20-03-2025;F;MRUIVO12;;;;
PT935949280;28-03-2025;F;TROLHO60;;;;
PT935949662;25-03-2025;M;MRUIVO21;;;;
PT935949723;09-03-2025;M;MRUIVO25;;;;
PT935949728;15-03-2025;M;MRUIVO25;;;;
PT935949747;02-05-2025;M;MRUIVO25;;;;
PT935955583;12-03-2025;M;MRUIVO17;;;;
